"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Crawl Timestamp"
"https://arclo.pro/","text/html; charset=UTF-8","200","OK","Indexable","","2025-12-14 07:41:42"
"https://arclo.pro/assets/index-C8CoKIPD.js","application/javascript; charset=UTF-8","200","OK","Indexable","","2025-12-14 07:41:44"
"https://arclo.pro/assets/index-DhVV5IjJ.css","text/css; charset=UTF-8","200","OK","Indexable","","2025-12-14 07:41:44"
