"Address","Content Type","Status Code","Status","Indexability","Indexability Status","All Violations","Best Practice Violations","WCAG 2.0 A Violations","WCAG 2.0 AA Violations","WCAG 2.0 AAA Violations","WCAG 2.1 AA Violations","WCAG 2.2 AA Violations","PSI Request Status"
"https://arclo.pro/","text/html; charset=UTF-8","200","OK","Indexable","","","","","","","","",""
